datetime,shape_pu,load_kw_low,load_kw_base,load_kw_high
1900-01-29 04:00:00,0.232929047281559,9.572426600612014,11.965533250765017,14.358639900918021
1900-01-29 05:00:00,0.232929047281559,9.572426600612014,11.965533250765017,14.358639900918021
1900-01-29 06:00:00,0.232929047281559,9.572426600612014,11.965533250765017,14.358639900918021
1900-01-29 07:00:00,0.33116025808537475,13.609325674741427,17.011657093426784,20.413988512112144
1900-01-29 08:00:00,0.23736033403594065,9.754534275449615,12.193167844312018,14.631801413174424
1900-01-29 09:00:00,0.23377681136956066,9.607266220666876,12.009082775833594,14.410899331000316
1900-01-29 10:00:00,0.23261866915283894,9.559671335048176,11.949589168810219,14.339507002572264
1900-01-29 11:00:00,0.232575210400153,9.557885358910397,11.947356698637996,14.336828038365596
1900-01-29 12:00:00,0.232575210400153,9.557885358910397,11.947356698637996,14.336828038365596
1900-01-29 13:00:00,0.232575210400153,9.557885358910397,11.947356698637996,14.336828038365596
1900-01-29 14:00:00,0.232575210400153,9.557885358910397,11.947356698637996,14.336828038365596
1900-01-29 15:00:00,0.232575210400153,9.557885358910397,11.947356698637996,14.336828038365596
1900-01-29 16:00:00,0.23260238172372896,9.559001988646395,11.948752485807994,14.338502982969594
1900-01-29 17:00:00,0.2334622604292567,9.59433946969548,11.99292433711935,14.39150920454322
1900-01-29 18:00:00,0.23766564555229608,9.767081324066961,12.208851655083702,14.650621986100443
1900-01-29 19:00:00,0.2878947631846709,11.831291637726201,14.78911454715775,17.7469374565893
1900-01-29 20:00:00,0.24571814807873463,10.09800608542745,12.622507606784312,15.147009128141177
1900-01-29 21:00:00,0.24571814807873463,10.09800608542745,12.622507606784312,15.147009128141177
1900-01-29 22:00:00,0.24571814807873463,10.09800608542745,12.622507606784312,15.147009128141177
1900-01-29 23:00:00,0.24571814807873463,10.09800608542745,12.622507606784312,15.147009128141177
1900-01-30 00:00:00,0.24571814807873463,10.09800608542745,12.622507606784312,15.147009128141177
1900-01-30 01:00:00,0.28945709792084473,11.895497174829234,14.869371468536544,17.843245762243853
1900-01-30 02:00:00,0.28945709792084473,11.895497174829234,14.869371468536544,17.843245762243853
